user_id,name,review_count,yelping_since,average_stars,fans,useful,funny,cool
3dd66a66efd9498b9c72e6,Karen Harris,20,2013-08-25,3.84,187,356,145,197
796f7b56ef0546fabd83ac,Brian Moore,29,2014-04-02,3.86,84,133,115,264
92be5846c7e54e71b793de,Quinn Garcia,12,2013-05-27,5.0,115,108,166,27
aefbb6731a474c4cb5c62b,Grace Thomas,6,2016-03-17,3.15,0,16,70,79
1dc20eaf6e7841ccae3b98,Jack White,3,2018-05-11,4.06,62,46,148,218
b93bdff3e37c400f9b5114,Wendy Williams,26,2010-07-10,4.33,157,25,156,204
1d0e006f55ff46188f7a22,Frank Smith,8,2015-09-28,3.9,66,103,166,128
444fc734dd0447bfabc925,Alice Jones,3,2017-10-11,3.98,33,347,34,45
a26607277fb44748ae5dcc,Victor Robinson,24,2018-01-24,3.17,18,387,172,145
08d6b236d8f64858a86051,Mia Martinez,3,2016-10-04,3.97,184,486,43,51
b6b46797713440ccae7a47,Victor Garcia,62,2016-04-19,4.26,162,272,187,160
786a9724276f4f3eb102b8,Wendy Brown,3,2018-03-02,4.13,8,227,7,270
6e67fd7131824915a168be,Paul Thomas,40,2014-07-16,4.3,185,449,44,58
4feb19698dc54217bd47b0,Tina Thompson,29,2016-10-20,4.89,164,73,121,35
3315f74edb5448a8859d5e,David Harris,3,2013-10-31,4.56,71,315,108,221
b95a5f91b7ee419dbbed91,Yvonne Williams,13,2015-04-03,3.95,131,409,137,7
245e16e3e934473dacff03,Mia Martinez,50,2011-06-28,3.08,51,251,80,295
33ca575b965b4476bfed0f,Alice Brown,4,2014-03-14,3.48,49,130,0,232
699433612de24bafa8e244,Yvonne Brown,18,2011-09-15,3.75,142,310,123,121
fbca820b5edc41dd9b8a43,Victor Robinson,51,2012-09-18,4.08,40,497,102,108
5c22361b487247ab9d0c49,Olivia Anderson,5,2015-01-12,3.57,71,117,101,116
db1b0398de8748ae835eab,Mia Moore,8,2015-12-31,3.24,71,281,75,118
49ca64b6295c45af93f2a5,Leo Jackson,3,2021-04-18,3.07,30,25,178,251
6e46306760d04c999aca78,Amy Clark,70,2010-04-25,2.74,165,116,158,239
e173e96812844313b442c1,Zach Williams,3,2020-10-10,3.74,134,383,36,61
257b39b952d34ca680ac82,Jack Thompson,88,2013-12-08,2.87,172,248,7,53
7fc19e4dbbaa45bfb78e02,Quinn Wilson,14,2018-09-07,3.2,104,99,36,162
5bed57e3c4e544cf94bc28,Jack Williams,45,2018-02-17,3.62,35,167,9,195
d23b27df7c7a4f208c3e08,Jack Taylor,39,2021-08-23,2.96,55,60,141,218
18fc2ca903a445389a6809,Mia Thomas,27,2011-04-22,4.17,70,389,124,94
f4d7117f66714c07885109,Irene Davis,16,2021-08-07,4.42,188,471,92,144
185b4761204a4c89a129d5,Amy Taylor,26,2010-10-03,3.52,47,52,118,31
375a5d64c0cb417aaaf4d0,Henry White,11,2020-07-09,3.59,138,118,161,136
7dba03ecf55840a689b78c,Quinn Jackson,31,2017-10-27,4.28,24,428,166,206
361df644f03444929650ba,Grace Martin,3,2015-10-12,3.4,191,439,86,91
31df26e76a4c47c98b7283,Frank Garcia,3,2014-10-09,3.35,129,383,118,95
06e414f4dc0a4381a2d53a,Mia Taylor,3,2011-02-14,4.74,86,357,115,138
8523c58c75c94b289a8e7c,Leo Taylor,5,2019-08-13,4.52,69,430,189,259
c4c88717e4de42f098500f,Tina Anderson,7,2018-09-24,4.32,70,186,152,181
d17d36560ab44bc69923d3,David Jackson,51,2021-03-29,4.55,45,447,62,275
b31fe740961742b7abf024,Irene Williams,106,2018-10-05,2.52,119,443,177,18
c2f832a4570d420ab9afc5,Zach Wilson,5,2021-06-23,4.85,173,114,79,254
b2678da80c054a818d30e1,Rachel Brown,3,2020-08-20,4.17,48,36,151,13
0c84bb3f261540f3b7eefd,Karen Moore,6,2015-02-08,4.61,149,260,195,96
6c1c4a19214c4a5485893d,Eve Clark,34,2018-06-10,4.17,113,379,161,127
007c7bdb2f2443a3a02263,Jack Jackson,50,2013-03-03,3.93,154,424,21,70
3d33735a14b04b7fa23f67,Quinn Taylor,15,2019-07-16,3.71,153,71,41,296
14e2808806b04c05887096,Rachel Jackson,14,2017-04-19,4.16,7,188,159,267
b072a8850b45421a8097d2,Carol Harris,25,2015-04-13,3.68,4,383,24,171
56486bff9035433984f22b,David Taylor,36,2017-07-14,4.51,183,30,2,135
bdb827a124dc4f829dead2,Karen Taylor,22,2013-04-29,2.79,31,361,51,228
c8d2e62fe8ec49649cbfbd,Carol Martin,3,2017-06-18,3.52,114,145,97,212
4e6e6c77c60f4d36b2d422,Mia Jones,112,2015-09-11,5.0,150,11,25,144
f46bb28b01a14e22a1afac,Alice Thomas,14,2013-11-10,3.46,100,120,30,248
d769c97320be43d6b02cf3,Tina Thomas,17,2021-09-12,3.73,1,370,67,57
4851b2b542ce45b689396d,Victor Thompson,3,2010-10-07,3.28,2,435,119,83
fabff29c8abb43a8840dd0,Amy Clark,3,2019-02-01,4.14,133,40,108,5
ef771bf6af844336953ecc,Amy Thompson,3,2012-07-08,3.38,179,231,159,35
2cffbcf841b246e7b50e72,Mia Thomas,21,2012-09-01,3.77,68,100,196,59
dbb564ad272a4ecf9488d6,Sam Brown,3,2011-11-08,4.49,108,341,6,187
f558424f764143bba1c195,Uma Jackson,90,2011-03-25,3.41,186,390,137,256
fe17b666b63142cda4cbab,Paul Garcia,18,2011-06-27,4.45,165,481,32,177
bd69a20a5d144371b3e614,Uma Robinson,18,2019-12-27,4.48,108,177,72,133
192b7c01e5ac4124b80144,Derek Garcia,53,2021-02-09,4.64,131,149,68,81
a57d8c4da8234326b79c53,Irene Brown,17,2017-01-05,4.0,192,154,140,30
642a6615083040daaed8d1,Irene Martin,6,2010-03-02,5.0,159,380,51,175
96e168da8f1247dd82cc72,Zach Martinez,31,2020-05-14,4.64,83,222,178,42
142455fb46a3495facb765,Uma Harris,3,2017-03-21,4.13,138,11,76,237
4e2be7fa9da543028d62c0,Claire Harris,3,2016-03-31,3.29,65,473,163,122
daeefe35e3d04d0dbd4423,Eve Thomas,25,2021-05-12,3.83,184,52,190,105
91a99990f7ee484db5c498,Karen White,3,2014-11-30,4.9,18,464,102,7
408174a4aafc47aaac8733,Tina Miller,22,2014-04-27,5.0,45,80,20,72
31d57348b07a496c9aa22c,Irene Jones,57,2019-05-09,4.93,69,269,140,4
d6327e81404441f4b92ef7,Irene Garcia,127,2016-04-27,4.45,40,156,84,217
974c525f6d13443aa4f568,Tina Robinson,43,2018-08-06,3.02,119,343,67,146
e2447afd4505414aa1fc31,Brian Martinez,6,2018-05-06,4.24,142,201,91,235
1069bb010f904f4a8b58f1,Frank Wilson,11,2020-01-25,3.03,178,183,59,169
89a0341301f44059a03c8d,Bob Jones,9,2013-10-21,2.86,100,238,56,286
a9ad84dfe692436099f4d9,Grace Miller,9,2010-11-12,4.07,124,485,197,235
d985bb9b04024599864245,Alice Garcia,32,2015-09-24,4.27,119,122,55,44
74fe4f51fa134fcc8b5d51,Paul Harris,54,2017-10-07,4.53,0,109,91,34
ec219cf3c6244e84890d97,Tina Clark,12,2019-10-19,4.25,141,33,142,266
8ed772781ddf4b878606ef,Eve Wilson,3,2013-03-15,4.27,4,369,44,80
e7de8e23295144b6a6ae09,Jack Jackson,9,2018-12-09,3.21,109,338,123,229
8a777c39bf6640bdb7ad39,Paul Thompson,21,2019-12-25,3.83,199,304,179,188
eb53d238760d43a3a243dd,Quinn Davis,7,2019-09-12,2.85,157,11,162,210
eb9165b148414a38a49a6b,Quinn Clark,12,2019-09-10,2.5,101,395,5,80
06c5c464f9d14a6eb54f91,Rachel Jackson,50,2021-11-03,4.42,63,404,81,93
cfe07412251e4b1e9cb1b2,Frank Smith,8,2017-12-05,3.37,167,472,0,166
ff53366de19e404191a885,Grace Smith,18,2014-06-11,4.51,171,464,121,6
dc656f0b3ed44719865cb3,Noah Martinez,20,2015-03-27,4.68,73,131,65,93
362691df699740738efa23,Noah White,53,2018-12-17,3.47,21,355,178,152
91120f4cf5f1458c9c86a1,Zach Thompson,14,2012-11-02,4.31,116,201,35,61
25b477b224554ab0adf088,Tina Thompson,23,2017-03-25,3.44,126,297,170,85
8ad6bbe5955344b0bd59db,Irene Taylor,11,2016-11-13,2.61,186,166,68,295
782c2a0b05164a69ae8f00,Leo Thompson,12,2017-12-29,3.99,178,328,184,86
3dd9813808104be4b3aa01,Mia Robinson,135,2015-01-20,3.57,45,476,39,270
43db80d3fb284effa6a9f9,Frank Brown,19,2018-11-15,3.59,50,326,53,278
cc4ad301e98d475fb2e5d3,Victor Thompson,109,2010-11-09,5.0,199,460,70,202
ffd47c7ee58746ffb2763d,Uma Wilson,16,2018-12-28,2.83,65,465,197,45
d502964bef184909982a4d,Alice Wilson,3,2019-09-27,4.17,91,59,146,61
f68a8081ee4e4e1eaabf1e,Noah Taylor,3,2020-08-15,3.2,61,482,163,280
374dab11b1d743ae90fcb0,Brian Martinez,3,2021-01-24,4.54,78,409,110,0
12f97bbc5a4b4fa58353e9,Xander Smith,30,2014-03-11,4.11,112,213,158,151
780505a086f3492fb21fab,David Taylor,23,2010-07-23,4.17,58,300,125,178
ee1e770274864e138c6a9e,Sam Harris,6,2017-11-02,3.24,82,308,133,251
7f65294bbed545118ec110,Irene Williams,36,2011-01-31,3.36,70,393,167,268
611bc29d56884b46a5dada,Jack Thompson,47,2013-05-12,4.55,21,401,196,85
9e05129c14cd453a8497ca,Derek Robinson,23,2018-06-04,5.0,157,51,115,150
1e4307cd3fb2420ab4ca6b,Rachel Jones,15,2017-02-17,4.24,178,0,88,190
148707af9f2948b494aec5,Derek Brown,11,2017-04-11,3.27,98,123,130,289
956b02569f4f43f7a1506a,Irene Clark,6,2019-01-04,4.14,40,263,148,166
0df19a7aca724848b596a2,Paul Brown,19,2011-12-23,5.0,128,424,197,36
3af71f7789524cf98765df,Paul Jones,27,2019-06-27,3.97,106,326,139,277
4bc87e23d88a4e64a458fe,Jack Clark,18,2017-01-13,4.92,110,67,190,153
882155078e554895b18841,Irene Martinez,21,2015-01-15,3.38,118,358,146,53
f6b45db2708d41818256e0,Quinn Harris,102,2015-07-24,3.87,143,234,190,57
b93d368729db4f6c95822b,Victor Jackson,79,2016-02-07,4.33,8,184,150,61
49b66931c9bd4c2883f48f,Bob Robinson,14,2016-08-07,4.18,19,385,176,216
ad87c03ed10a4815bd73c5,Olivia Harris,8,2014-01-02,3.36,19,147,38,284
afce94059b1f4b29b56f81,Quinn Harris,232,2012-09-03,3.33,30,309,198,132
d0a161905e0d4855907e31,Karen Garcia,3,2012-01-11,4.59,194,91,69,29
36c9b90d9afb43ed905bb8,Grace Harris,33,2014-02-01,4.73,146,190,159,266
eb0e3d3dc9e04c6292bd77,Rachel Thomas,50,2013-02-15,4.96,132,278,78,190
d718dd660cf447aaa45bbe,Alice Moore,3,2016-03-10,5.0,139,311,91,171
b9dc087d64bf40fc85decf,Bob Thomas,86,2020-12-09,3.99,6,459,149,18
3b2633d8cb04471fa22dee,Uma Thomas,17,2011-04-19,3.68,42,145,108,291
72063fc6d09a48a0a4cb63,Wendy Moore,31,2013-09-15,4.85,158,447,143,23
a775cd137cb249a0a951a2,Jack Taylor,5,2010-08-04,4.4,92,408,15,183
f770742a2d084154b6396a,Grace Garcia,92,2021-09-09,3.21,101,179,166,179
5f172a402f834b69b5c2a1,Yvonne Taylor,50,2018-05-28,3.18,150,70,81,154
a79dd243cb674b26a4391a,Xander Smith,29,2012-11-23,4.24,15,128,157,165
d58a84410b024fda9c1127,Eve Miller,10,2014-12-20,3.78,159,328,57,119
29e90ec3b72e4bf780097a,Leo Davis,32,2018-09-03,3.88,136,394,119,171
6bab52f3a54e48f180cc77,Paul Thompson,36,2021-06-26,4.65,80,306,117,109
0314996acc824db19629aa,Noah Taylor,108,2016-11-18,4.43,99,362,27,142
992132b097a2419e952dc4,Bob Miller,3,2013-04-01,4.83,14,50,94,203
60b6ab03bf0a4d80b33548,Yvonne Garcia,18,2018-05-11,2.55,40,252,127,222
61c398632f404fa692817b,David Smith,7,2018-03-23,4.08,49,436,167,46
53ea1df74e9f4d9a8b70e8,Yvonne Brown,9,2017-09-21,4.39,175,194,177,297
ceaefe02a40c452aa7ea9b,Rachel Garcia,83,2010-07-21,2.83,22,449,76,29
ed42d088acff4063b10fe1,Xander Jackson,3,2018-06-23,3.44,58,61,128,82
7f70f988679b42fe8209d6,Leo Thompson,47,2010-03-27,3.31,26,489,34,104
74af55f2893245b19af2f5,Uma Garcia,98,2020-11-10,3.92,56,392,179,97
f900058edfb54f0bac31ed,Paul Robinson,3,2020-07-29,5.0,2,313,173,105
40dbfe9b7d5e4a309beecd,Xander Jones,8,2016-10-03,5.0,54,308,199,96
83abe6fb1b1f4e0691b5e5,Irene Thompson,12,2017-09-30,3.33,144,468,97,130
de19c40579e34efa8d85c1,David Martin,3,2010-10-25,4.27,153,188,71,228
3ec15cef32ab4280aac9a8,Karen Davis,3,2020-06-26,4.29,75,82,151,248
c0a255d9613a4232a052a3,Quinn Robinson,8,2013-04-01,4.17,141,459,144,104
ab6ea1aa1d194889ba4198,Amy Taylor,5,2013-02-22,4.18,123,51,42,77
55c261e05f904196906a68,Alice Martinez,33,2018-06-29,4.11,180,329,107,203
6e6f3092c743476ca86810,Amy White,33,2021-04-05,5.0,160,132,128,17
c0b4a59856164c838a4a61,Sam Thomas,34,2015-12-05,4.67,45,464,90,133
11a406ef10d540f486a525,Alice Brown,82,2016-02-01,3.16,117,486,74,66
a13a7558687243a6919fe6,Eve Robinson,3,2016-07-30,4.46,157,237,47,182
a2e591807c374b55a24122,Bob Jackson,20,2013-06-29,4.52,61,266,82,23
4def7ecd441c45e7ae2a30,Karen Smith,17,2017-02-26,4.12,114,227,49,248
19debac5aa054fc197ce69,Brian Smith,85,2021-07-11,4.69,80,212,60,80
fd62d2b818c94731ab90c9,Zach Thompson,6,2014-08-03,4.03,61,468,36,154
ff962ae104664a07a22a40,Xander Brown,40,2019-04-10,4.04,39,143,75,171
d83b6d9f1fed4863889f2d,Amy Jackson,5,2019-04-13,3.98,7,479,126,142
8cd8f232773048aebe3569,Mia Harris,3,2020-03-15,2.49,149,325,75,134
d02d8c116a5e4501919449,Karen Miller,28,2018-09-05,3.84,163,480,28,80
3ae33fffbdc547129bb8dd,Irene Jackson,27,2021-01-18,3.43,130,306,160,231
131ceecb7e1249e6abb732,Sam Davis,95,2018-07-26,3.07,48,409,86,154
e29d83e2f7d04b569ba4e6,Henry Robinson,3,2021-09-15,4.9,3,244,116,64
0144f5de76424681b0ac9b,Paul Martinez,12,2018-07-31,4.25,126,231,104,78
c5fab2ca74dd4f75afa3f0,Jack Miller,71,2020-01-14,3.88,39,128,101,131
11fd3a99eed84415b56913,Irene Thomas,25,2020-09-04,3.5,109,105,87,253
0696fb6f82a24f728fa650,Xander Thomas,42,2021-10-17,4.11,194,18,151,288
a440b63013864602be7cfa,Irene Clark,3,2017-02-20,4.59,0,191,170,116
89e0b753a09f4868bc0e4b,Rachel Moore,3,2018-07-08,3.32,115,493,180,118
6bc5952e043e41debcd9ca,Alice Jackson,19,2021-08-06,3.9,198,469,88,38
860e4434d6af44228433e3,Sam Robinson,10,2014-07-24,4.51,66,345,68,163
9b9dc408b76a473f93429f,Grace Brown,32,2011-06-07,2.54,162,181,16,71
83b07eec51c543eb9e6576,Derek Jackson,48,2020-08-09,3.86,165,260,88,245
93d67347e01d44629a4f74,Alice Williams,74,2017-07-30,3.6,97,378,198,160
cb40e3534b6941a6a48fdc,Olivia White,76,2015-02-20,3.81,61,1,52,66
46f46672790f4ea69b2af2,Henry Moore,36,2018-08-07,3.55,136,461,168,274
437d5d155e504de9ba02ed,Wendy Clark,3,2010-05-24,4.0,123,435,151,244
c63df362af3e42df80f281,Olivia Taylor,11,2015-09-22,5.0,95,485,132,90
329ac2730ec44ccdbfaf2d,Karen Williams,23,2013-03-08,3.67,38,47,113,36
19b1384b35e6428abb48f4,Bob Garcia,84,2013-06-16,4.1,148,473,151,79
89d0eb02b8174b2dbc3b8a,Bob Garcia,3,2021-08-16,5.0,42,306,19,113
39a49df8c31847fd901dde,Henry Harris,47,2016-08-06,3.51,26,277,25,121
052b47a63a2f4c5fa2f5a2,Claire Martin,9,2011-09-08,5.0,13,89,39,246
4c4f6188c557420ba5f38b,Victor Miller,4,2014-05-17,3.9,89,245,153,290
482ff9bbd51849e481bcd8,Rachel White,3,2012-11-28,5.0,24,181,86,224
39d8d242bad44d05886030,Mia Smith,15,2020-11-25,4.43,67,493,41,253
f04021a10ff14f7c871f77,Brian Brown,73,2013-06-29,4.11,48,169,8,37
8bdc9bdc42fd4d03a8ad8d,Derek Robinson,36,2014-04-12,3.85,91,109,97,44
a02072dc69ea468690e6c6,Alice Martin,55,2014-01-03,3.46,155,473,79,272
4a30a5f18cd64246a7e916,Tina Davis,28,2012-02-09,3.95,90,93,35,184
879442fbe5c7440b8471c1,Yvonne Williams,20,2019-05-11,4.53,111,452,4,70
98a0f4c67c6c48fbb4e5ad,Henry Robinson,159,2016-11-29,3.89,28,481,150,237
069bea70da2d4d20aea12e,Wendy Williams,54,2015-03-29,3.68,22,153,155,52
1d0eb5545c834d00970734,Eve Miller,68,2014-10-01,3.72,195,344,49,230
b803db48408546e6867117,Carol Brown,3,2017-12-30,4.59,123,398,98,264
93255b21a06643d3a1c4e1,Rachel Smith,3,2011-02-25,4.76,3,268,50,146
dc67c1d91f9f401d9b5fc4,Irene Wilson,28,2021-03-05,3.43,113,348,81,196
b85ac7dd391143f384f743,Derek Clark,69,2016-10-10,3.43,2,66,21,219
e3b71ee41ff6432fba0b08,Zach Wilson,38,2012-09-24,4.17,15,258,189,264
8db0e64ee5b94d92bab0fe,Paul Thomas,3,2016-06-13,4.97,74,256,144,175
b8b95e205e774d47bd04cf,Zach Martin,41,2020-03-20,4.7,131,283,180,88
08af8f48fd4d4043827f9e,Brian Jackson,48,2012-01-29,3.02,124,472,59,60
6303ad6cd43d4d6897cf76,Brian Martin,129,2016-04-13,3.72,158,412,174,106
572ef5cf76e64800a77ced,Wendy Harris,3,2017-03-02,3.25,35,301,103,16
300cfcda558e45a7bab321,Karen White,3,2019-09-18,3.71,38,201,39,209
368e1a7b160c4e90afeedc,Karen White,57,2016-10-21,5.0,106,202,66,110
d71b52c5b7e943c7a152e9,Henry Thompson,34,2018-10-31,2.9,173,10,162,213
a4d3c82f9917451fb3c26a,Rachel Martin,14,2019-04-12,2.77,144,275,154,18
ccb793befcb44f50b913e4,Grace Thompson,20,2020-09-08,3.32,133,126,144,96
7bf1c503756e4f48b68679,Yvonne Williams,23,2014-05-03,4.1,18,443,45,118
6d08a455703c4004a76447,Karen Harris,74,2018-06-10,4.33,175,386,129,26
05352d0532ff42399c39ca,Amy Martin,59,2012-12-25,4.21,196,456,188,248
af4b6a0a98ef49939a3c2f,Olivia Miller,20,2020-02-16,4.72,116,497,9,179
2e709159ad56408199a441,Brian Martinez,18,2021-05-29,2.67,67,200,64,253
1b1519b5b4354ca9a8ebbe,Amy Wilson,14,2013-07-12,4.73,132,214,16,240
006d951ffeb34f8ba35dc1,Noah Davis,26,2016-09-24,3.68,128,304,20,10
4e39eca4474a4ae4b5e046,Claire Martinez,47,2019-11-11,4.41,185,215,199,259
4149fde65c7d4b3395de3e,Frank Davis,41,2010-04-29,2.97,22,139,48,20
4e2cfc4493b54b6a9b4cb4,Quinn Taylor,66,2018-06-15,3.9,103,353,35,261
526b86cf9d9c4db7ab4105,Noah Moore,27,2019-11-04,4.07,141,225,14,200
6b388de8b9f54c47884bc2,Uma Martinez,32,2020-06-12,4.71,69,470,196,245
7615e5875962498eb940a7,Brian Anderson,18,2012-05-11,2.79,168,109,93,149
5f8d530153994fe2855a5f,Yvonne Harris,65,2019-01-30,3.92,12,221,158,48
607b9bcadc284221abf19d,Frank Thompson,137,2019-06-05,3.14,21,265,50,44
9eb8fec789604d08a69a6b,Karen White,15,2010-01-13,4.25,158,453,128,35
28f37d595dfb49778ef9b9,Victor Robinson,37,2018-06-16,4.44,25,289,177,241
68e0fbb6b6ae4a0c84ba67,Claire Garcia,6,2017-07-05,4.8,83,34,134,160
148590181c9444c9b761a6,Paul Taylor,27,2021-08-14,3.53,56,168,103,64
80dfe3fbc20f458fbfcd50,Noah Clark,43,2010-07-08,4.55,137,443,42,37
e9d70bfa138141e7b3821d,Grace Thomas,10,2021-07-31,4.85,2,136,46,23
7c1affe34e8a422daa3aaa,Uma Smith,19,2016-11-07,2.75,71,170,119,77
8f8c4cc4ab1d4a41bd2157,Tina Miller,100,2013-04-16,4.33,197,75,90,224
56a6b12ca8bf40c0a0476c,Irene White,3,2014-08-25,4.57,73,359,9,267
deedb092e4014bc6bfe89f,Alice Brown,67,2019-03-12,3.72,119,69,39,182
f477cc75b15243b5be41c3,Noah Jackson,107,2021-12-11,3.05,197,183,86,298
baf84e2cdf84448e8cde82,David Moore,33,2013-10-19,4.56,121,355,35,118
769d6fd0e78645c78de9cf,Jack Thomas,32,2021-10-18,3.06,150,447,110,99
5d54acb8416d44d0bd6fe6,Jack Smith,16,2017-07-18,3.78,191,110,60,207
d93d5d4af1e94b088ba1bc,Paul Garcia,64,2012-04-21,3.87,123,166,58,40
ab68d7332a53497db1b3ad,Rachel Moore,32,2017-03-03,4.4,166,58,21,273
cb226e0304fe420eba8431,Olivia Williams,26,2019-08-13,3.46,101,218,100,234
06e06b49dcda46489d1da7,Henry Taylor,20,2010-08-27,3.42,162,499,37,10
bbd3789aaf374880b9ed2b,Rachel Anderson,34,2010-12-12,3.97,128,152,126,56
c7b8788342a348068df39d,Claire White,3,2010-01-23,4.6,67,129,187,188
726d855d84574594a3b641,Alice Thomas,11,2016-11-03,5.0,111,199,182,221
f51e70f3309f4fd1a5b8cd,Rachel Smith,23,2010-09-11,2.84,66,448,133,65
8b8622010faf46648931c4,Leo Martinez,26,2021-03-06,4.12,79,273,161,224
d7ece9e2089b432295b88c,Karen Anderson,18,2011-07-15,3.14,58,304,184,142
b2c6ff0c9f214f458479d5,Grace Jones,66,2010-11-10,4.61,98,390,136,202
da239608328b41b390a0e6,Jack Thompson,35,2013-02-02,3.24,69,357,51,127
0ada0af9fe4b4e48b78f18,Derek Harris,28,2019-02-25,3.43,125,299,100,136
dcf1cc299339461b977118,Yvonne White,101,2020-11-16,3.49,73,280,171,116
4996f293f3484655abdf6a,Tina Taylor,61,2013-01-04,3.85,98,266,133,47
38a0beb40dc54359895c6c,Bob Taylor,72,2016-03-21,4.13,28,90,72,57
feca6d5157b243598e8093,Zach Thomas,56,2019-04-13,4.24,77,207,33,50
5b4f9ddaeb4546f7b4b303,Wendy Jones,37,2019-07-23,3.9,71,423,28,240
2540074d46324650b37bed,Grace Miller,46,2011-11-01,2.97,192,19,75,126
49415af7adb34bce8feb5c,Karen Clark,13,2020-01-20,4.41,89,413,160,113
66973a828b2d441a83e570,Noah Harris,5,2020-05-26,3.86,4,282,110,256
7b85a0b393c1447aa32b8c,Tina Taylor,40,2018-10-25,4.71,61,174,11,266
bd2aee3509fe4c60a652bb,Claire Davis,3,2016-04-28,3.4,145,57,183,70
f7aca17b1a5549ab9c091c,Bob Martin,31,2014-09-11,2.78,33,381,80,106
0c7404e2f0544b298823ae,Tina Miller,3,2020-08-31,3.88,32,0,78,123
9d612848670f4211a02566,Amy Brown,32,2020-05-11,4.81,74,271,163,251
0d178a6f6e2a4d2fac403d,Henry Brown,4,2016-03-19,4.01,71,81,75,201
96e657db55854b448242fb,Frank Martin,17,2018-11-25,3.76,96,454,123,163
7b32c2d0396b4a07a70edd,Victor White,9,2014-10-18,3.29,6,91,184,70
65bacde97d0f496a89e893,Zach Jones,19,2018-11-30,5.0,144,401,103,115
c1dcaaff7fb94069b823ad,Sam Williams,15,2011-01-27,3.18,42,287,122,8
d5c309cd9aa647b5886fed,Claire White,3,2020-10-23,3.39,142,20,70,211
a6ea02488ec74800a8a867,Wendy Jackson,3,2016-03-08,4.3,112,360,178,275
4b68305177124219b69de3,Leo Harris,3,2017-03-07,2.6,40,439,15,235
905f41f42c3946ba830d3d,Zach Brown,22,2012-04-09,4.79,93,110,55,92
3ee734d1357b4e28a25898,Amy Martin,3,2016-05-04,4.34,7,484,198,144
1d49eaf68d7b41029cfd29,Carol Robinson,12,2010-01-14,4.53,140,399,96,287
ee0f684277b040269c6797,Frank White,11,2020-09-03,4.29,60,371,34,127
5d52a34c268f4d629249cc,David Brown,13,2018-12-25,3.79,76,168,82,251
9cc4bc43753e4e68a4d296,Tina Harris,24,2015-06-14,3.16,31,59,51,173
5b89b47b7ca641a5803ff0,Uma Wilson,8,2020-01-09,3.8,72,214,105,149
c0eb2517cbd24938b54f54,Yvonne Smith,14,2019-09-25,3.22,79,403,47,175
653a1a86fb254dfcb82b8b,Zach Wilson,141,2011-06-06,4.24,44,293,79,67
2fc27c2b68084862889b85,Sam Robinson,55,2010-08-24,4.46,195,323,181,127
f43af46695a34c30a7b855,Henry Taylor,76,2013-01-15,4.93,55,390,16,91
af9a7ed935214df9b6e57c,Yvonne Martinez,16,2010-01-06,4.16,36,169,152,227
1b01c065692e4a62a8f930,Henry Thomas,8,2016-11-15,4.55,109,18,15,183
0b49294ab5d7482996a73c,Jack Thomas,21,2016-05-02,3.69,63,442,91,119
80b711a5ef9f4e2d8294cc,Leo Smith,13,2016-06-14,3.57,90,306,133,246
e776b84c6bdb4e99ab1514,Brian White,60,2010-11-19,4.23,145,282,191,135
8325a4cd11d8496695f175,Noah Williams,66,2021-01-04,3.63,15,286,50,285
8c1c97ff9c7f46ba87233e,Carol Anderson,29,2021-09-17,4.09,101,426,10,181
6df5c7a0b2e84a76a53ec9,Tina Miller,20,2017-01-30,3.16,4,384,150,265
0e4bbc6f0bcc4d9784a145,Wendy Moore,16,2010-01-25,3.28,8,335,178,296
5df93e398749441c92a434,Alice Thomas,24,2014-10-01,4.34,18,391,113,98
790606728c8341bd9dbc77,Frank Smith,5,2018-08-12,4.52,32,144,12,78
66a8e02fafdb47e7b716b0,David Miller,71,2018-12-24,3.21,69,355,100,250
09426fd833ef4273aea1c3,Paul Clark,10,2012-12-02,4.37,187,487,78,69
a833ec78b85d4b8cb2230d,Grace Jones,10,2019-11-13,3.53,181,117,90,225
69bfa5bbf8dd43238c7095,Frank Wilson,102,2021-08-08,3.91,20,285,10,53
f433a6b8019d4577a31fb0,Grace Wilson,77,2016-02-06,4.89,198,340,63,260
f444c9fcbf884618878e8f,Derek Moore,40,2014-07-30,4.47,127,258,199,206
5262807288f3469d92f03f,Tina Harris,6,2016-04-23,4.46,110,484,9,156
622de75562164b3d8d5c60,David Davis,30,2010-04-30,5.0,158,201,182,134
d2379030b8324eb799b89f,Mia Anderson,30,2016-04-11,3.41,96,108,103,191
53c37ac207d641ca9ea275,Alice White,5,2010-04-28,3.21,53,68,116,116
69601875f8024422b46682,Jack Wilson,4,2010-06-02,3.39,105,424,186,119
31779c04b31b4383ac78cd,Sam Robinson,5,2016-08-20,3.72,145,343,43,61
198f53b605aa407ab1a9d2,Zach Clark,24,2016-02-16,2.25,136,288,196,47
933fe50d95c147468b6fb0,Mia Williams,4,2021-10-31,3.75,33,215,55,267
c45b38fb88bc42da8041a2,Grace Wilson,6,2016-02-02,3.52,187,204,69,224
8ed575ccbeaa4252bedeee,Jack Davis,15,2021-10-01,4.45,56,467,89,132
68eac2c1531d44049fe900,Eve Brown,20,2019-09-06,4.15,163,340,120,249
7203aa5c504b4a19b98371,Tina Anderson,35,2014-01-17,3.48,62,482,64,182
7c8e505ccc964a03855322,Bob Jackson,6,2021-02-08,4.31,12,400,158,179
4503b94c64cd42078027da,Zach Taylor,85,2015-10-16,4.41,199,383,4,33
